-2.00,18,-0.5483870968
-1.94,18,-0.5376344086
-1.88,18,-0.5268817204
-1.81,18,-0.5161290323
-1.76,18,-0.5053763441
-1.72,18,-0.4946236559
-1.66,18,-0.4838709677
-1.61,18,-0.4731182796
-1.56,18,-0.4623655914
-1.52,18,-0.4516129032
-1.47,18,-0.4408602151
-1.42,18,-0.4301075269
-1.38,18,-0.4193548387
-1.33,18,-0.4086021505
-1.27,18,-0.3978494624
-1.22,18,-0.3870967742
-1.17,18,-0.376344086
-1.13,18,-0.3655913978
-1.08,18,-0.3548387097
-1.05,18,-0.3440860215
-1.01,18,-0.3333333333
-0.97,18,-0.3225806452
-0.93,18,-0.311827957
-0.89,18,-0.3010752688
-0.86,18,-0.2903225806
-0.81,18,-0.2795698925
-0.77,18,-0.2688172043
-0.74,18,-0.2580645161
-0.70,18,-0.247311828
-0.67,18,-0.2365591398
-0.64,18,-0.2258064516
-0.60,18,-0.2150537634
-0.56,18,-0.2043010753
-0.53,18,-0.1935483871
-0.49,18,-0.1827956989
-0.46,18,-0.1720430108
-0.43,18,-0.1612903226
-0.40,18,-0.1505376344
-0.37,18,-0.1397849462
-0.34,18,-0.1290322581
-0.30,18,-0.1182795699
-0.27,18,-0.1075268817
-0.24,18,-0.09677419355
-0.21,18,-0.08602150538
-0.18,18,-0.0752688172
-0.15,18,-0.06451612903
-0.13,18,-0.05376344086
-0.10,18,-0.04301075269
-0.08,18,-0.03225806452
-0.06,18,-0.02150537634
-0.05,18,-0.01075268817
0.00,18,0
0.05,18,0.01075268817
0.07,18,0.02150537634
0.09,18,0.03225806452
0.12,18,0.04301075269
0.15,18,0.05376344086
0.18,18,0.06451612903
0.21,18,0.0752688172
0.25,18,0.08602150538
0.29,18,0.09677419355
0.32,18,0.1075268817
0.36,18,0.1182795699
0.39,18,0.1290322581
0.43,18,0.1397849462
0.47,18,0.1505376344
0.51,18,0.1612903226
0.55,18,0.1720430108
0.59,18,0.1827956989
0.63,18,0.1935483871
0.67,18,0.2043010753
0.70,18,0.2150537634
0.76,18,0.2258064516
0.80,18,0.2365591398
0.84,18,0.247311828
0.88,18,0.2580645161
0.92,18,0.2688172043
0.97,18,0.2795698925
1.02,18,0.2903225806
1.08,18,0.3010752688
1.13,18,0.311827957
1.18,18,0.3225806452
1.22,18,0.3333333333
1.28,18,0.3440860215
1.32,18,0.3548387097
1.38,18,0.3655913978
1.42,18,0.376344086
1.49,18,0.3870967742
1.54,18,0.3978494624
1.60,18,0.4086021505
1.68,18,0.4193548387
1.74,18,0.4301075269
1.79,18,0.4408602151
1.84,18,0.4516129032
1.92,18,0.4623655914
1.97,18,0.4731182796
2.04,18,0.4838709677
2.08,18,0.4946236559
2.17,18,0.5053763441
2.22,18,0.5161290323
2.28,18,0.5268817204
2.36,18,0.5376344086
2.43,18,0.5483870968
2.50,18,0.5591397849
2.59,18,0.5698924731
2.64,18,0.5806451613
2.74,18,0.5913978495
2.79,18,0.6021505376
2.87,18,0.6129032258
2.93,18,0.623655914
3.01,18,0.6344086022
3.10,18,0.6451612903
3.15,18,0.6559139785
3.21,18,0.6666666667
3.27,18,0.6774193548
3.39,18,0.688172043
3.46,18,0.6989247312
3.54,18,0.7096774194
3.63,18,0.7204301075
3.72,18,0.7311827957
3.79,18,0.7419354839
3.92,18,0.752688172
4.02,18,0.7634408602
4.14,18,0.7741935484
4.21,18,0.7849462366
4.32,18,0.7956989247
4.41,18,0.8064516129
4.54,18,0.8172043011
4.67,18,0.8279569892
4.69,18,0.8387096774
4.86,18,0.8494623656
4.92,18,0.8602150538
5.02,18,0.8709677419
5.12,18,0.8817204301
5.21,18,0.8924731183
5.29,18,0.9032258065
5.38,18,0.9139784946
5.50,18,0.9247311828
5.60,18,0.935483871
5.67,18,0.9462365591
5.77,18,0.9569892473
5.82,18,0.9677419355
5.90,18,0.9784946237
5.98,18,0.9892473118
6.02,18,1
-5.04,20,-1
-4.96,20,-0.9892473118
-4.92,20,-0.9784946237
-4.84,20,-0.9677419355
-4.79,20,-0.9569892473
-4.74,20,-0.9462365591
-4.68,20,-0.935483871
-4.58,20,-0.9247311828
-4.46,20,-0.9139784946
-4.40,20,-0.9032258065
-4.35,20,-0.8924731183
-4.23,20,-0.8817204301
-4.16,20,-0.8709677419
-4.12,20,-0.8602150538
-4.02,20,-0.8494623656
-3.96,20,-0.8387096774
-3.89,20,-0.8279569892
-3.81,20,-0.8172043011
-3.71,20,-0.8064516129
-3.66,20,-0.7956989247
-3.56,20,-0.7849462366
-3.48,20,-0.7741935484
-3.36,20,-0.7634408602
-3.29,20,-0.752688172
-3.16,20,-0.7419354839
-3.13,20,-0.7311827957
-3.00,20,-0.7204301075
-2.94,20,-0.7096774194
-2.87,20,-0.6989247312
-2.78,20,-0.688172043
-2.74,20,-0.6774193548
-2.67,20,-0.6666666667
-2.60,20,-0.6559139785
-2.54,20,-0.6451612903
-2.50,20,-0.6344086022
-2.44,20,-0.623655914
-2.40,20,-0.6129032258
-2.31,20,-0.6021505376
-2.26,20,-0.5913978495
-2.20,20,-0.5806451613
-2.14,20,-0.5698924731
